part_num,name,part_cat_id,part_material
2430,Hinge Plate 1 x 4 Swivel Top [Solid Pin],18,Plastic
4727,"Plant, Flower 2 x 2 Leaves - Angular",76,Plastic
47991,Rock Panel Skull 5 x 10 x 10,33,Plastic
2356,Brick 4 x 6,11,Plastic
4733,Brick Special 1 x 1 Studs on 4 Sides,5,Plastic
2342,Equipment Control Panel,27,Plastic
99021,Pneumatic Hose Connector with Axle Connector,22,Plastic
75937,"Plate Special 2 x 2 with Bar Frame Octagonal, Reinforced, Completely Round Studs",9,Plastic
6642,Technic Flex Cable End Double with Pin Connection,26,Plastic
973c22h03,"Torso, Red Arms, Black Hands [Plain]",60,Plastic
60484,Technic Beam 3 x 3 T-Shape Thick,51,Plastic
22890,Plate Special 1 x 2 with End Towball,9,Plastic
61190a,Minifig Hipwear Leg Anti-Blast Kama [Star Wars Accessory],70,Plastic
3935,Wedge Plate 4 x 4 Wing Right,49,Plastic
54090,Aircraft Fuselage Curved Forward 8 x 16 Bottom,47,Plastic
30516,Turntable 4 x 4 Locking Grooved Base,18,Plastic
99784,Bar 1 x 12 with 1 x 2 Plate End with Hollow Studs and 1 x 1 Round Plate End,32,Plastic
30248,Helicopter Skid Rails 12 x 6,35,Plastic
44375a,Dish 6 x 6 Inverted (Radar) with Hollow Studs,21,Plastic
48495,Weapon Sword / Greatsword Angular,73,Plastic
99780,Bracket 1 x 2 - 1 x 2 Inverted,9,Plastic
24201,Slope Curved 2 x 1 Inverted,37,Plastic
30274,Brick Special 2 x 3 x 3 with Cutout and Lion Head [Hollow Studs],5,Plastic
32305,Technic Pin Connector Block 7 x 3,12,Plastic
32311,Technic Arm 1 x 7 x 3 with Gear Ends,52,Plastic
11245,Bag / Rucksack (School) [Plain],27,Plastic
3702,Technic Brick 1 x 8 [7 Pin Holes],8,Plastic
6108,Brick Arch 1 x 12 x 3,37,Plastic
4079,Seat / Chair 2 x 2,36,Plastic
59229,Weapon Sword Scythe Blade with Clip Pommel,73,Plastic
2420,Plate 2 x 2 Corner,14,Plastic
14301,Flexible Ribbed Hose 12L,30,Plastic
6120,Sports Ski with Hinge,27,Plastic
2346,Tyre 30 x 10.5 Offset Tread,29,Rubber
4737,Panel 4 x 4 x 6 Corner Convex Ribbed,23,Plastic
47759,Wedge Sloped 45° 2 x 4 Triple,6,Plastic
6134,Hinge Brick 2 x 2 Top Plate Thin,18,Plastic
2434,Brick Special 2 x 4 x 2 with Studs on Sides,5,Plastic
3430c02,Forklift Mast and Carriage 2 x 2 Plate and Yellow Fork [Complete Assembly],36,Plastic
11090,Bar Holder with Clip,32,Plastic
3070b,Tile 1 x 1 with Groove,19,Plastic
3299,Slope 33° 2 x 4 Double,3,Plastic
30076,"Vehicle Base, Brick Special 4 x 10 with 4 Pins",36,Plastic
30062,Plate Special 6 x 6 Octagonal with Opening,9,Plastic
4509,Slope 33° 6 x 6 Double (Train Roof),3,Plastic
41670,"Large Figure Skeletal, Limb, Angular 90°, 4 x 4 x 2 with 2 Ball Joints, and Axle Hole",41,Plastic
41664,Large Figure Shield 5 x 5 with 3 Top Fins,41,Plastic
4865b,Panel 1 x 2 x 1 [Rounded Corners],23,Plastic
40234,"Animal, Rodent, Rat / Mouse [Plain]",28,Plastic
2622,Wedge Sloped Inverted 8 x 10 x 1 Boat Bow,6,Plastic
2636,Crane Harbor Derrick 16,34,Plastic
89801,Equipment Trophy Cup [Plain],27,Plastic
90388,Hat Sombrero [Plain],65,Plastic
61403,Technic Circular Saw Blade 9 x 9 with Pin Hole,26,Plastic
32073,Technic Axle 5,46,Plastic
30102,"Door 2 x 5 x 5 Swivel, Flat Base",16,Plastic
25269,Tile Round 1 x 1 Quarter,67,Plastic
2362b,Panel 1 x 2 x 3 [Hollow Studs],23,Plastic
30116,Panel 14 x 14 x 2.667 Quarter Saucer [Plain],23,Plastic
30350b,Tile Special 2 x 3 with 2 Clips [Thick Open O Clips],15,Plastic
85975,Cone 1.17 x 1.17 x 2/3 (Fez),20,Plastic
88289,"Launcher, 1 x 4 with 1 x 2 Plate with Pin Hole and Bucket (Catapult)",68,Plastic
3474,Wedge Plate 4 x 8 Tail,49,Plastic
18671,Bracket 3 x 2 x 1 1/3 with Pin Bottom,5,Plastic
74967,"Wheel 8 x 9 with Hole Notched for Wheels Holder Pin, Re-inforced Back",29,Plastic
3460,Plate 1 x 8,14,Plastic
11127,Rock 1 x 1 Crystal 4 Point,33,Plastic
47407,Wedge Plate 4 x 6,49,Plastic
44126,Brick Curved 6 x 2,37,Plastic
43891,"Animal Body Part, Elephant Ear",75,Plastic
6256,Equipment Dish / Plate / Bowl 3 x 3 [Plain],27,Plastic
52036,Vehicle Base 4 x 12 x 3/4 with 4 x 2 Recessed Center with Smooth Underside,36,Plastic
55981,"Wheel 18 x 14 with Pin Hole, Fake Bolts and Shallow Spokes",29,Plastic
4870,Wheel Holder 2 x 2 Thin with Split Wheel Clip Pins,36,Plastic
24375,Rubber Technic Tread Attachment,26,Plastic
30300,Tipper Bed 12 x 8 x 3 1/3,36,Plastic
4858,Wedge Sloped 4 x 4 Taper,6,Plastic
32271,Technic Beam 1 x 9 Bent (7 - 3) Thick,51,Plastic
3980c02,"Fabuland, Building, 2 x 6 x 7 with Window, Rectangular Yellow",42,Plastic
6083,Rock Panel Triangular 3 x 8 x 7 (aka LURP),33,Plastic
4081a,"Plate Special 1 x 1 with Clip Light, Bar Hole [Thin Ring]",9,Plastic
2583,Fence / Bar 1 x 8 x 3,32,Plastic
59349,Panel 1 x 6 x 5,23,Plastic
3676,Slope Inverted 45° 2 x 2 Double Convex,3,Plastic
85544,Technic Rubber Belt Medium [24mm ID] [Round Cross Section],31,Rubber
87421,Panel 3 x 3 x 6 Corner Wall without Bottom Indentations,23,Plastic
6040,Propeller Housing,35,Plastic
15619,Minifig Neckwear Bandana (Ninjago),71,Plastic
2540,Plate Special 1 x 2 Side Handle [Free Ends],9,Plastic
4131,Door 1 x 4 x 5,16,Plastic
13269,"Wedge Sloped 45° 6 x 4 Double / 33°, 5 Bottom Tubes [Train Roof]",6,Plastic
6041,Propeller 3 Blade 3 Diameter with Axle Cross,35,Plastic
4130,Door Frame 2 x 4 x 5,16,Plastic
45749,"Large Figure Skeletal, Limb, with 2 Ball Joints, and 3 Holes (Rahkshi)",41,Plastic
42042f,Large Figure Mask Krana Su,41,Plastic
87408,Technic Pin Connector Toggle Joint Smooth Double with Axle and Pin Holes,12,Plastic
2555,Tile Special 1 x 1 with Clip and Straight Tips,15,Plastic
90612,"Large Figure Skeletal, Limb with Ball Joint and Ball Socket, Short",41,Plastic
15624,Plate Special 8 x 9 x 2/3 with 1 x 4 Recessed,9,Plastic
32064a,Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Pin,8,Plastic
2569,Antenna 8H Whip,32,Plastic
4275b,Hinge Plate 1 x 2 with 3 Fingers [Hollow Studs],18,Plastic
6069,"Wedge Sloped 4 x 4 Triple, No Stud Notches",6,Plastic
85545,Technic Rubber Belt Medium [26mm ID] [Round Cross Section],31,Rubber
6881a,Tile 6 x 6 without Bottom Tubes,19,Plastic
6082,Rock Panel Rectangular 4 x 10 x 6 (aka BURP),33,Plastic
2582,Hinge Panel 2 x 4 x 3 1/3,18,Plastic
3844,Helmet Castle with Neck Protector,65,Plastic
3688,Slope 75° 2 x 2 x 2 Quadruple Convex,3,Plastic
32270,Technic Gear 12 Tooth Double Bevel,52,Plastic
4859,Wedge Plate 3 x 4 without Stud Notches,49,Plastic
4871,Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed,3,Plastic
3878,Top Hat,65,Plastic
92950,Brick Arch 1 x 6 Raised Arch,37,Plastic
52037,Vehicle Base 6 x 16 x 2/3 with 4 x 4 Recessed Center,36,Plastic
2743,Technic Slope Short (Wing Front),8,Plastic
19220,"Equipment Radio [Extended Handle, Expanded Speaker Grille]",27,Plastic
14704,Plate Special 1 x 2 5.9mm Centre Side Towball Socket,9,Plastic
2757,Electric Connector / Plug Holder 4.5V/12V,45,Plastic
3461,Propeller 4 Blade 5 Diameter with Hole for Rotor Holder,35,Plastic
13731,Brick Curved 10 x 1 [Symmetric Inside Ridges],37,Plastic
47406,Wedge Curved Inverted 10 x 6 x 2 Cockpit,6,Plastic
3307,Brick Arch 1 x 6 x 2 - Thick Top with Reinforced Underside,37,Plastic
60470b,Plate Special 1 x 2 with Clips Horizontal [Open O Clips],9,Plastic
30117,Panel 10 x 10 x 2 1/3 Quarter Saucer Top,23,Plastic
2780,Technic Pin with Friction Ridges Lengthwise and Center Slots,53,Plastic
4497,Weapon Pike / Spear Round End,73,Plastic
40396,"Animal / Creature Body Part, Neck / Tail, S Curve with Pin",75,Plastic
32072,Technic Knob Wheel,52,Plastic
709,Plate Special 4 x 6 with Hole,9,Plastic
30103,"Animal, Bat",28,Plastic
721,HO Scale Accessory Garage 4 x 8 x 3 Box with Trans-Clear Top,50,Plastic
15397,Plate 3 x 3 Cross,14,Plastic
15208,Plate Special 1 x 2 with Three Teeth [Tri-Tooth],9,Plastic
41881,Windscreen 12 x 6 x 6 Curved,47,Plastic
2637,Technic Link 1 x 16,26,Plastic
3709c,Technic Brick 2 x 4 with Top/Side/End Holes and Solid Studs,8,Plastic
98138,Tile Round 1 x 1,67,Plastic
90202,Technic Pin Connector Round with 4 Clips,12,Plastic
30088,Weapon Spear Gun with Rounded Trigger and Thin Spear Base,73,Plastic
3298,Slope 33° 3 x 2,3,Plastic
33230,Brick Round Corner 16 x 16,20,Plastic
2476b,"Plate Special 2 x 2 with Pin on Bottom, Small Holes in Plate and Rotational Locking Fingers on Underside",9,Plastic
94925,Technic Gear 16 Tooth Reinforced [New Style],52,Plastic
4480c01,"Vehicle Base, Motorcycle Chassis, Frame 3 x 6 x 3",36,Plastic
50967,Brick Arch 8 x 1 x 1 2/3 Curved,37,Plastic
6135,"Plant, Palm Tree Trunk - Short Connector, Axle Hole with 2 Inside Prongs",76,Plastic
47994,Technic Pin Double Triangle 1 x 3 with 2 Clips Completely Round Pinholes,53,Plastic
2435,"Plant, Pine Tree - Small 2 x 2 x 4",76,Plastic
2421,Propeller 3 Blade Small,35,Plastic
60481,Slope 65° 2 x 1 x 2,3,Plastic
4736,Minifig Neckwear Jet Pack with Front Stud,71,Plastic
47758,Windscreen 4 x 4 Roll Cage,47,Plastic
42608,"Plate Special 2 x 4 Thin 4 Holes, Struts and 2 Pins [Undercarriage]",9,Plastic
35480,Plate Special 1 x 2 Rounded with 2 Open Studs,21,Plastic
3703,Technic Brick 1 x 16 [15 Pin Holes],8,Plastic
58122,"Control Unit, IR, Power Functions, with Dark Bluish Gray Bottom",45,Plastic
3065,Brick 1 x 2 without Bottom Tube,11,Plastic
32310,Technic Block 3 x 5 x 1 2/3,12,Plastic
32476,"Large Figure Skeletal, Limb, Angular with Ball Joint, and Axle Hole",41,Plastic
30261,Road Sign Clip-on 2 x 2 Round,38,Plastic
4093,"Vehicle Base, Train 6 x 28 with Two 1 x 2 Openings [Undetermined Number of Round Holes]",36,Plastic
30275,"Launcher, with 1 x 8 Plate with Pin Hole and Bucket (Catapult)",68,Plastic
99781,Bracket 1 x 2 - 1 x 2,9,Plastic
4629c01,Tool Jack [Complete Assembly],73,Plastic
44292,Wheel 30.4 x 20 with 3 Pinholes,29,Plastic
30389a,Hinge Brick 2 x 2 Locking with 1 Finger Vertical [No Axle Hole],18,Plastic
3660b,"Slope Inverted 45° 2 x 2 [Ovoid Bottom Pin, Small Stud Holes]",3,Plastic
30249,Slope 55° 1 x 6 x 5,3,Plastic
3230b,"Vehicle Track, Train, Slotted Rail Curved Inside",36,Plastic
30389c,Hinge Brick 2 x 2 Locking with 1 Finger Vertical and Axle Hole [X Opening],18,Plastic
11291,Wedge Curved 3 x 4 x 2/3 Cutout,6,Plastic
62519,Technic Universal Joint 3L Centre,25,Plastic
48496,Technic Pin Connector Toggle Joint Smooth Double with 2 Pins,12,Plastic
4913,Duplo Sign Post Tall,4,Plastic
44375b,Dish 6 x 6 Inverted (Radar) with Solid Studs,21,Plastic
30263,"Vehicle Base, Trailer 6 x 12 x 1 1/3",36,Plastic
32474,Technic Ball Joint,26,Plastic
54097,Door 2 x 4 x 6 Curved Aircraft,47,Plastic
30505,Wedge 3 x 3 Cut Corner,6,Plastic
62531,Technic Panel Curved 11 x 3 with 2 Pin Holes through Panel Surface,40,Plastic
30277,"Vehicle Base 2 x 8 x 1 1/3, Inverted Slope Double",36,Plastic
3067,Brick 1 x 6 with No Bottom Tubes,11,Plastic
58120,"Motor, Medium, Power Functions, 3 x 6 x 3 with Dark Bluish Gray Bottom and 20cm Wire",45,Plastic
3701,Technic Brick 1 x 4 [3 Pin Holes],8,Plastic
30288,Panel 3 x 6 x 6 Sloped with Window,23,Plastic
2437,Windscreen 3 x 4 x 1 1/3 with 2 Studs on Top,47,Plastic
47996,"Boat, Mast Rigging Long 28 x 4",35,Plastic
2351,"Crane Arm Centre, 16 x 2 x 1",34,Plastic
6123,Weapon Halberd / Axe Elaborate,73,Plastic
2345,Panel 3 x 3 x 6 Corner Wall,23,Plastic
60483,Technic Beam 1 x 2 Thick with Pin Hole and Axle Hole,51,Plastic
2423,"Plant, Leaves 4 x 3",76,Plastic
3070a,Tile 1 x 1 without Groove,19,Plastic
3430c01,Forklift Mast and Carriage 2 x 2 Plate and Black Fork (Complete Assembly),36,Plastic
50965,Wheel Cover 5 Spoke with Centre Stud - 56mm D.,29,Plastic
32138,Technic Pin Double with Axle Hole,53,Plastic
24014,Technic Arm with Gear 8 Tooth and 1.5L Axle,52,Plastic
26603,Tile 2 x 3,19,Plastic
41854,Mudguard 2 x 4 with 2 x 2 Studs and Flared Wings,36,Plastic
6309,Duplo Tile 2 x 2,4,Plastic
87754,"Helmet Underwater / Space, Breathing Apparatus",65,Plastic
41667,Technic Arm 2 x 5 with 1/4 Gear 8 Tooth Double Bevel,52,Plastic
23948,Technic Axle 11,46,Plastic
3709a,Technic Brick 2 x 4 with Top/Side/End Holes and Hollow Studs,8,Plastic
41883,Windscreen 6 x 4 x 2 Wedge Curved,47,Plastic
4865a,Panel 1 x 2 x 1 [Square Corners],23,Plastic
48092,Brick Round Corner 4 x 4 Macaroni Wide with 3 Studs,20,Plastic
723,"HO Scale Accessory Lamp Post, Lattice Mast",50,Plastic
2972,"Vehicle Base, Train 6 x 34 Split-Level with Bottom Tubes",36,Plastic
30350a,Tile Special 2 x 3 with 2 Clips [Angled Clips],15,Plastic
30101,Door Frame 2 x 8 x 6 Swivel with Bottom Notches,16,Plastic
2362a,Panel 1 x 2 x 3 - Solid Studs,23,Plastic
72454,"Slope Inverted 45° 4 x 4 Double with 4 x 2 Recessed, 2 Holes",3,Plastic
45575,Technic Spike Connector Pin Double 3L,12,Plastic
87620,Wedge 2 x 2 Facet,6,Plastic
4318,"Boat, Mast 2 x 2 x 9 2/3 Bar with Slot on Top and 2 Finger Hinge on Two Sides",35,Plastic
48723,Technic Axle Connector Hub with 4 Bars at 90°,12,Plastic
2999,Technic Steering Wheel Hub Large,25,Plastic
2741,Technic Steering Wheel Large,25,Plastic
55982,"Wheel 18mm x 14mm with Axle Hole, Fake Bolts and Shallow Spokes",29,Plastic
4442,Technic Plate 1 x 8 with Toothed Ends,26,Plastic
43892,"Animal Body Part / Plant, Tail / Trunk / Tentacle / Tongue / Vine / Tree Branch (Short Tip)",75,Plastic
4873,Bar 1 x 6 [Open Studs],32,Plastic
4867,Tail Wedge,35,Plastic
92946,Slope 45° 2 x 1 with 2/3 Cutout [Original Version],3,Plastic
32528,"Technic Panel Fairing # 6 Small Short, Large Hole, Side B",40,Plastic
4081b,"Plate Special 1 x 1 with Clip Light, Bar Hole [Thick Ring]",9,Plastic
3846,Shield Triangular,73,Plastic
30303,Plate Special 6 x 6 x 2/3 Cross with Dome,9,Plastic
2594,Headwear Accessory Visor Grille with Top Pin Hole (Castle),72,Plastic
32064c,Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges,8,Plastic
3675,Slope 33° 3 x 3 Double Convex,3,Plastic
2543,Hat Rag Wrap / Bandana,65,Plastic
4132,Window 2 x 4 x 3 Frame with Solid Studs,16,Plastic
92013,Technic Brick Special 2 x 2 with Ball Socket Wide and Axle Hole,26,Plastic
41539,Plate 8 x 8,14,Plastic
3649,Technic Gear 40 Tooth,52,Plastic
90611,"Large Figure Skeletal, Limb, 4L with Ball Joint on Axle and Ball Socket",41,Plastic
6056,Brick Special 2 x 2 x 6 with Groove,5,Plastic
4133,Window 2 x 4 x 3 Pane,16,Plastic
4275a,Hinge Plate 1 x 2 with 3 Fingers [Solid Studs],18,Plastic
85546,Technic Rubber Belt Large [33mm ID] [Round Cross Section],31,Rubber
11455,Technic Pin Connector Perpendicular 2 x 4 Bent - Beam with 90 Hole Ø 4.8,12,Plastic
22921,Minifig Hose Nozzle T Handle with 24L String,31,Plastic
3660,"Slope Inverted 45° 2 x 2 [Ovoid Bottom Pin, Bar-sized Stud Holes]",3,Plastic
32064b,Technic Brick 1 x 2 with Axle Hole Type 2 [X Opening],8,Plastic
30464,"Animal, Dinosaur, Tyrannosaurus Rex Baby",28,Plastic
3853,Window 1 x 4 x 3,16,Plastic
3847,Weapon Sword / Shortsword,73,Plastic
6081,Brick Curved 2 x 4 x 1 1/3,37,Plastic
29109,Weapon Sword / Machete,73,Plastic
32529,Technic Pin Connector Plate with One Hole (Single on Bottom),12,Plastic
92947,Brick Round 2 x 2 [Grill],20,Plastic
4872,Windscreen 3 x 4 x 4 Inverted,47,Plastic
87609,"Plate Special 2 x 6 x 2/3 with 4 Studs on Side, 1 Support Wall on Bottom",9,Plastic
911,"Baseplate 10 x 48 Train Ferry, Reduced Studs at Center [343-1]",1,Plastic
23801,"Technic Steering Wheel Hub Holder with 2 Pin Holes and 2 Axle Holes, Slots",25,Plastic
98729,Mask with Cat Ears [Type 2] (Catwoman),65,Plastic
14707,Brick Arch 1 x 12 x 3 Raised Arch,37,Plastic
43887,Weapon Sword / Scimitar,73,Plastic
4319,Hinge Bar 8L with 3 Fingers and Open End Stud,18,Plastic
60470a,Plate Special 1 x 2 with Clips Horizontal [Thick U-Clips],9,Plastic
47405,Wedge Plate 8 x 12 Boat Bow,49,Plastic
3462,Plate Special 2 x 3 with Helicopter Rotor Holder,35,Plastic
55767,"Support 31 x 13 Girder, Trapezoid",34,Plastic
30100,Panel 3 x 6 x 6 Double Wall with Arched Window,23,Plastic
32065,Technic Beam 1 x 7 Thin,51,Plastic
32059,Wedge Plate 4 x 6 Cut Corners,49,Plastic
722,HO Scale Accessory Door for Garage 4 x 8 x 3,50,Plastic
92589,Door Grill 1 x 4 x 6,32,Plastic
41896,Wheel 43.2 x 26 Technic Racing Small with 3 Pinholes,29,Plastic
2620,Windscreen 4 x 4 x 3 Canopy,47,Plastic
90201,"Train Cow Catcher, Plate Special 2 x 6 with Sloped Bars",36,Plastic
4523,Minifig Neckwear Basket [D Style],71,Plastic
64394,"Technic Panel Fairing #13 Large Short Smooth, Side A",40,Plastic
41672,"Large Figure Skeletal, Limb 1 x 3 x 7 Beam with Axle Holes (Bohrok)",41,Plastic
41666,Technic Arm 1 x 7 with 9 Tooth Double Bevel Gear Ends,52,Plastic
41855,Brick Curved 2 x 2 x 2/3 Two Studs and Lip End,37,Plastic
4286,Slope 33° 3 x 1,3,Plastic
60657,Door 1 x 3 x 3 Right - Open Between Top and Bottom Hinge,16,Plastic
2476a,Plate Special 2 x 2 with Pin on Bottom,9,Plastic
33227,Door Frame Arched 1 x 8 x 12,16,Plastic
4735,Bar 1 x 3 [Clip / Anti-Stud],32,Plastic
2422,Bracket 2 x 2 - 1 x 4,34,Plastic
2436,Bracket 1 x 2 - 1 x 4 [Square Corners],9,Plastic
3066,Brick 1 x 4 without Bottom Tubes,11,Plastic
58121,"Motor, XL, Power Functions, 6 x 5 x 6, 20cm with Dark Bluish Gray Bottom",45,Plastic
3700,Technic Brick 1 x 2 [1 Pin Hole],8,Plastic
32307,Technic Axle Connector Block 3 x 6 with 6 Axleholes,12,Plastic
3933,Wedge Plate 8 x 4 Wing Left,49,Plastic
30504,Wedge Plate 8 x 8 Cut Corner,49,Plastic
3230a,"Vehicle Track, Train, Tapered Rail Curved Inside",36,Plastic
87580,Plate Special 2 x 2 with Groove and Center Stud (Jumper),9,Plastic
30389b,Hinge Brick 2 x 2 Locking with 1 Finger Vertical and Axle Hole [+ Opening],18,Plastic
32449,Technic Beam 1 x 4 Thin,51,Plastic
44302a,"Hinge Plate 1 x 2 Locking with 2 Fingers On End, with Groove, 9 Teeth",18,Plastic
30361a,"Brick Round 2 x 2 x 2 Robot Body, no Axle Holder",20,Plastic
4287a,Slope Inverted 34° 3 x 1 without Internal Stopper,3,Plastic
76244,Technic Gear 24 Tooth Clutch with Dark Bluish Gray Center,52,Plastic
2486,Bar 1 x 8 x 2,32,Plastic
32348,Technic Beam 1 x 7 Bent (4 - 4) Thick,51,Plastic
11208,"Wheel 14mm D. x 9.9mm with Centre Groove, Fake Bolts and 6 Spokes",29,Plastic
6637,"Hub, Fiber Optics Element",45,Plastic
2337,"Windscreen 4 x 4 x 2 Canopy Extender, Hinge",47,Plastic
4746,"Tail 4 x 2 x 2, Rocket",35,Plastic
3029,Plate 4 x 12,14,Plastic
64683,"Technic Panel Fairing # 3 Small Smooth Long, Side A",40,Plastic
4034,Glass for Train Window 1 x 4 x 3,16,Plastic
2445,Plate 2 x 12,14,Plastic
95652,"Sensor, Ultrasonic, EV3",45,Plastic
6179,Plate Special 4 x 4 with Studs on One Edge [Plain],9,Plastic
3001,Brick 2 x 4,11,Plastic
2479,"Propeller 4 Blade 5 Diameter with Rounded Ends, Open Hub",35,Plastic
95120,Hinge Tile 1 x 4 Locking Dual 1 Fingers on Top [8 Locking Ridges],18,Plastic
64867,Wedge 4 x 4 Fractured Polygon Top,6,Plastic
4587,"Animal / Creature Accessory, Horse Hitching, with 1 x 2 Studs, Hinge [2 Fingers]",74,Plastic
7930,Door 1 x 3 x 4 with Glass,16,Plastic
18947,Technic Driving Ring 3L,52,Plastic
4593,Lever Small,32,Plastic
2874,Door Sliding - Type 2,16,Plastic
61506,"Hat Wide Brim, Outback Style with Wide Belt, Buckle (Fedora)",65,Plastic
87083,Technic Axle 4 with Stop,46,Plastic
10314,Brick Curved 1 x 4 x 1 1/3 No Studs,37,Plastic
2653,Brick Special 1 x 4 with Groove,5,Plastic
802,Door 1 x 3 x 3 Right with Window and Vertical Handle,16,Plastic
42446,Minifig Neckwear Bracket [One Stud],71,Plastic
45301,Wedge Curved 16 x 4 Triple with Inner Ridges,6,Plastic
32189,"Technic Panel Fairing # 4 Large Long, Large Holes, Side B",40,Plastic
973c28h03,"Torso, Blue Arms, Black Hands [Plain]",60,Plastic
32002,Technic Pin 3/4,53,Plastic
50687,"Animal, Rodent, Rat / Mouse, Standing (Scabbers)",28,Plastic
6582,Wheel 20 x 30 Balloon Medium,29,Plastic
2871b,Train Motor Decorative Side 10 x 2 x 2 with Open Hub Points (for RC Train Motor),36,Plastic
2797c01,Technic Pneumatic Pump New Complete Assembly,22,Plastic
2928,"Light Prism Brick, Train, 1 x 4 Holder",45,Plastic
32016,Technic Axle and Pin Connector Angled #3 - 157.5°,12,Plastic
3626b,Minifig Head [Plain] [Blocked Open Stud],59,Plastic
33320,"Animal, Frog",28,Plastic
2900,Technic Flex Cable End with Pin Connection [Old Style - No Clamp],26,Plastic
2982c01,"Sensor, Light with Fixed Cable",45,Plastic
751,"Hose, Flexible 8.5L, Tube 7L",30,Plastic
57895,Glass for Window 1 x 4 x 6,16,Plastic
6541,Technic Brick 1 x 1 with Pin Hole,8,Plastic
41749,Wedge Curved 8 x 3 x 2 Open Right,6,Plastic
6233,Cone 3 x 3 x 2,20,Plastic
92263,Door 1 x 3 x 2 Right - Open Between Top and Bottom Hinge,16,Plastic
4424,Barrel Half Large,7,Plastic
62812,"Boat / Rubber Raft / Dinghy, Large 22 x 10 x 3",35,Plastic
48989,Technic Pin Connector Hub Perpendicular 3L with 4 Pins,12,Plastic
792,Brick 2 x 2 Arm Holder Lower Part,18,Plastic
15456,Plate Special 2 x 2 with Towball and Hole,9,Plastic
92908,Technic Steering Portal Axle Housing,25,Plastic
3820,Minifig Hand,60,Plastic
47847,Rock Panel 2 x 4 x 6,33,Plastic
32200,"Axle Hose, Soft 12L",30,Plastic
4183,Glass for Train Door Lip On Top and Bottom,16,Plastic
